#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2019-11-16-20-11-07
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	set[enum]	string	string	set[string]	vector[string]	vector[string]	vector[string]	vector[string]
1566626452.568034	CerkZA4ceLCJzkbIH1	192.168.134.129	26380	34.200.30.249	80	1	GET	wright.edu	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	229	307	Temporary Redirect	-	-	-	(empty)	-	-	-	-	-	FsLyS84MMYi7ddTVtb	text/html
1566627087.405041	Cw0n8j11KRnZ4d7qrg	192.168.134.135	42206	182.140.213.106	80	1	GET	www.xmnn.cn	/images2017/2019_98.png	http://www.xmnn.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	3502	200	OK	-	-	-	(empty)	-	-	-	-	-	FIu0Y62YrYF4TrhAqe	image/png
1566627087.749560	Cw0n8j11KRnZ4d7qrg	192.168.134.135	42206	182.140.213.106	80	2	GET	www.xmnn.cn	/images2017/load.png	http://www.xmnn.cn/css/index2017.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	3899	200	OK	-	-	-	(empty)	-	-	-	-	-	FDTkyo4GGCs8tFrSX5	image/png
1566627086.402175	CXTLr41TOEbNMee4Hg	192.168.134.135	42205	182.140.213.106	80	1	GET	www.xmnn.cn	/images2017/boxBg_20190319_1.png	http://www.xmnn.cn/css/index2017.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	8051	200	OK	-	-	-	(empty)	-	-	-	-	-	F2K3ev2O29K73R9DEc	image/png
1566627092.797480	C7rtvjQbdPbadEK4k	192.168.134.131	35653	185.3.143.66	80	1	GET	mk.ru	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	178	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	Fs7NTn3PUjdIzlOiE4	text/html
1566627094.193824	CjhDgs3sbhnPr76Nla	192.168.134.130	41129	144.202.46.214	80	1	POST	144.202.46.214	/504vsa/server/vssvc.php	-	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	95	237	200	OK	-	-	-	(empty)	-	-	-	FZX1udcJ5tlcbbiJk	text/plain	FcebkV1EPeBREjimX6	text/html
1566627097.247164	CFgwGy33ZCZu6JTi25	192.168.134.132	33866	101.198.185.43	80	1	GET	trustutn.org	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	14243	200	OK	-	-	-	(empty)	-	-	-	-	-	FQVnTkVxbfa1WRMqg	text/html
1566627097.555125	CFgwGy33ZCZu6JTi25	192.168.134.132	33866	101.198.185.43	80	2	GET	trustutn.org	/style/reset.css	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1755	200	OK	-	-	-	(empty)	-	-	-	-	-	FsH5LdX1hpAd2E053	text/plain
1566627097.772193	CJuShH2h8FC7k0kTe9	192.168.134.132	33871	101.198.185.43	80	1	GET	trustutn.org	/style/index.css	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	12313	200	OK	-	-	-	(empty)	-	-	-	-	-	FrQyQKtVuJyXyaT8h	text/plain
1566627097.784789	CfWsid3mp62aEPrsv7	192.168.134.132	33869	101.198.185.43	80	1	GET	trustutn.org	/style/tab.js	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2243	200	OK	-	-	-	(empty)	-	-	-	-	-	Fn3vyb2rwyzTRfOH9j	text/plain
1566627097.789142	CFgwGy33ZCZu6JTi25	192.168.134.132	33866	101.198.185.43	80	3	GET	trustutn.org	/images/logo.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	5909	200	OK	-	-	-	(empty)	-	-	-	-	-	F9I31u1yKgtFl7U5Sd	image/png
1566627097.794922	CGOECnlSfYMXO42Wh	192.168.134.132	33870	101.198.185.43	80	1	GET	trustutn.org	/images/gxb_logo.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2569	200	OK	-	-	-	(empty)	-	-	-	-	-	FEXBgw4NP5howFqcRl	image/png
1566627098.014985	CFE87o3ksviuIHKw4	192.168.134.130	41130	199.71.40.135	80	1	GET	canada.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1566627098.193926	Ce5skT3CTqtk6pTKO3	192.168.134.130	41131	192.0.79.32	80	1	GET	o.canada.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	162	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FP8prt54ay91nJhz	text/html
1566627097.785802	CEsZXm4DWjsCHeGMU1	192.168.134.132	33867	101.198.185.43	80	1	GET	trustutn.org	/style/mbra.js	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	18292	200	OK	-	-	-	(empty)	-	-	-	-	-	FhX3qA2r5Au0HjbFMc	text/plain
1566627098.451645	Chzqkw1e2aySEecE9k	192.168.134.131	35699	93.158.134.158	80	1	GET	banners.adfox.ru	/170310/adfox/660544/2009066.gif	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	20301	200	OK	-	-	-	(empty)	-	-	-	-	-	FcBp1u32pmZjqfon3	image/gif
1566627098.795279	Cb1A2h1CybBAQX7hgg	192.168.134.133	4890	140.198.64.99	80	1	GET	mesacc.edu	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	267	302	Found	-	-	-	(empty)	-	-	-	-	-	FmycQg2V7guJQUci26	text/html
1566627097.776516	CjtAzz1yNnYBsisohk	192.168.134.132	33868	101.198.185.43	80	1	GET	trustutn.org	/style/yui-utilities.js	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	87455	200	OK	-	-	-	(empty)	-	-	-	-	-	FkjLxs2DjBtV6xOEMe	text/plain
1566627098.870677	CO9LGd3nBc1uvwR066	192.168.134.132	33872	101.198.185.43	80	1	GET	v.trustutn.org	/js/cert.js?v=1	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	161	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	Fr0YGy22r4JPQsJNRb	text/html
1566627099.011507	CjtAzz1yNnYBsisohk	192.168.134.132	33868	101.198.185.43	80	2	GET	trustutn.org	/images/shfgw_logo.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2272	200	OK	-	-	-	(empty)	-	-	-	-	-	FcbzP03vxXaelYist2	image/png
1566627099.017547	CJuShH2h8FC7k0kTe9	192.168.134.132	33871	101.198.185.43	80	2	GET	trustutn.org	/images/IBM_logo.jpg	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2922	200	OK	-	-	-	(empty)	-	-	-	-	-	FJOtCE3iY4VtA0fvt7	image/jpeg
1566627099.013189	CEsZXm4DWjsCHeGMU1	192.168.134.132	33867	101.198.185.43	80	2	GET	trustutn.org	/images/gjmmj_logo.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1800	200	OK	-	-	-	(empty)	-	-	-	-	-	Fuuuvc2DBcf01a15nl	image/png
1566627099.016048	CFgwGy33ZCZu6JTi25	192.168.134.132	33866	101.198.185.43	80	4	GET	trustutn.org	/images/zhuiweihui_logo.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	4261	200	OK	-	-	-	(empty)	-	-	-	-	-	FBZ5j43HFFNEhchnzf	image/png
1566627099.014030	CGOECnlSfYMXO42Wh	192.168.134.132	33870	101.198.185.43	80	2	GET	trustutn.org	/images/kxjsb_logo.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1893	200	OK	-	-	-	(empty)	-	-	-	-	-	FV7NkpJG1LjvbSF2b	image/png
1566627099.075702	CBQVTo2tNkEKdikki	192.168.134.132	33874	101.198.185.43	80	1	GET	c.trustutn.org	/show?type=2&sn=201501211006100845	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1566627099.359626	CjtAzz1yNnYBsisohk	192.168.134.132	33868	101.198.185.43	80	3	GET	trustutn.org	/images/ad_btn_a.png	http://trustutn.org/style/index.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2873	200	OK	-	-	-	(empty)	-	-	-	-	-	F5BqpJ2xtlTknrEt16	image/png
1566627099.364459	CJuShH2h8FC7k0kTe9	192.168.134.132	33871	101.198.185.43	80	3	GET	trustutn.org	/images/trustasia_logo.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	5209	200	OK	-	-	-	(empty)	-	-	-	-	-	Fx3phD2QfOMa1secrc	image/png
1566627099.371426	CGOECnlSfYMXO42Wh	192.168.134.132	33870	101.198.185.43	80	3	GET	trustutn.org	/images/pic4.jpg	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	4084	200	OK	-	-	-	(empty)	-	-	-	-	-	Fo6wOy1SyhfA0pv0Xb	image/jpeg
1566627099.477246	CBQVTo2tNkEKdikki	192.168.134.132	33874	101.198.185.43	80	2	GET	c.trustutn.org	/s/trustutn.org	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	50337	200	OK	-	-	-	(empty)	-	-	-	-	-	FzUrAk4YBdVlmWUeZc	text/html
1566627099.592249	CjtAzz1yNnYBsisohk	192.168.134.132	33868	101.198.185.43	80	4	GET	trustutn.org	/images/L_bg_main.png	http://trustutn.org/style/index.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	190	200	OK	-	-	-	(empty)	-	-	-	-	-	F17Ryt4JiNMcUYtD15	image/png
1566627099.605712	CJuShH2h8FC7k0kTe9	192.168.134.132	33871	101.198.185.43	80	4	GET	trustutn.org	/images/360_logo.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	4321	200	OK	-	-	-	(empty)	-	-	-	-	-	FefJf31lRqjoCYqM8k	image/png
1566627099.373922	CFgwGy33ZCZu6JTi25	192.168.134.132	33866	101.198.185.43	80	5	GET	trustutn.org	/images/ad_4.jpg	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	35670	200	OK	-	-	-	(empty)	-	-	-	-	-	FlVJ2m1xOUvJPigOl6	image/jpeg
1566627099.672158	CGOECnlSfYMXO42Wh	192.168.134.132	33870	101.198.185.43	80	4	GET	trustutn.org	/images/L_bg_top.png	http://trustutn.org/style/index.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	342	200	OK	-	-	-	(empty)	-	-	-	-	-	Fpo7oF2WIfptktk9J	image/png
1566627099.368126	CEsZXm4DWjsCHeGMU1	192.168.134.132	33867	101.198.185.43	80	3	GET	trustutn.org	/images/ad_3.jpg	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	43048	200	OK	-	-	-	(empty)	-	-	-	-	-	FaHFAtjUFaECu6Smc	image/jpeg
1566627099.846218	CjtAzz1yNnYBsisohk	192.168.134.132	33868	101.198.185.43	80	5	GET	trustutn.org	/images/L_bg_bot.png	http://trustutn.org/style/index.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	326	200	OK	-	-	-	(empty)	-	-	-	-	-	F6szPt1I6IehXS51ui	image/png
1566627099.839064	CFgwGy33ZCZu6JTi25	192.168.134.132	33866	101.198.185.43	80	6	GET	trustutn.org	/images/shuidi.jpg	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	5923	200	OK	-	-	-	(empty)	-	-	-	-	-	F96UUrPxLJS59Bfb5	image/jpeg
1566627099.850028	C6l1Xv1BQ5s8a3aCVc	192.168.134.132	33877	101.198.185.43	80	1	GET	si.trustutn.org	/certShow?type=102&certType=1&sn=562130906000452621048	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	185	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	F1dmHB4QYUji1fK9Pf	text/html
1566627099.874207	CJuShH2h8FC7k0kTe9	192.168.134.132	33871	101.198.185.43	80	5	GET	trustutn.org	/images/kinsec_logo.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1383	200	OK	-	-	-	(empty)	-	-	-	-	-	FvxUPe43ZS96TVJnb1	image/png
1566627099.016851	CfWsid3mp62aEPrsv7	192.168.134.132	33869	101.198.185.43	80	2	GET	trustutn.org	/images/calianmeng_logo.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	5021	200	OK	-	-	-	(empty)	-	-	-	-	-	FFL3Xx2V18033WhkVh	image/png
1566627099.915262	CGOECnlSfYMXO42Wh	192.168.134.132	33870	101.198.185.43	80	5	GET	trustutn.org	/images/index_bg_20110503.png	http://trustutn.org/style/index.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1806	200	OK	-	-	-	(empty)	-	-	-	-	-	FM1jhR1iPwT2HIvOP6	image/png
1566627100.057937	CEsZXm4DWjsCHeGMU1	192.168.134.132	33867	101.198.185.43	80	4	GET	trustutn.org	/images/utn_ico.png	http://trustutn.org/style/index.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1911	200	OK	-	-	-	(empty)	-	-	-	-	-	FtHDuu3fea3hR1aqwd	image/png
1566627100.076180	CjtAzz1yNnYBsisohk	192.168.134.132	33868	101.198.185.43	80	6	GET	trustutn.org	/images/twcx_logo.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1488	200	OK	-	-	-	(empty)	-	-	-	-	-	FYTG7k44S5sUAcOaP3	image/png
1566627100.112242	CJuShH2h8FC7k0kTe9	192.168.134.132	33871	101.198.185.43	80	6	GET	trustutn.org	/images/ad_btn_hover.png	http://trustutn.org/style/index.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2875	200	OK	-	-	-	(empty)	-	-	-	-	-	F9SJdJ3H366BXkjop2	image/png
1566627100.124478	CfWsid3mp62aEPrsv7	192.168.134.132	33869	101.198.185.43	80	3	GET	trustutn.org	/images/sisaIndex_logo.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1547	200	OK	-	-	-	(empty)	-	-	-	-	-	FFXrhD37HGl7KesmK	image/png
1566627100.162045	CGOECnlSfYMXO42Wh	192.168.134.132	33870	101.198.185.43	80	6	GET	trustutn.org	/images/zxw_logo.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2044	200	OK	-	-	-	(empty)	-	-	-	-	-	FiU3Cf3tiQELN5sKhi	image/png
1566627100.304309	CjtAzz1yNnYBsisohk	192.168.134.132	33868	101.198.185.43	80	7	GET	trustutn.org	/images/ico_1.png	http://trustutn.org/style/index.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	156	200	OK	-	-	-	(empty)	-	-	-	-	-	Fw31E71VDn13eUjam7	image/png
1566627100.297487	CEsZXm4DWjsCHeGMU1	192.168.134.132	33867	101.198.185.43	80	5	GET	trustutn.org	/images/recommend_bg.jpg	http://trustutn.org/style/index.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	3698	200	OK	-	-	-	(empty)	-	-	-	-	-	F1dL864Z8yOZOtf5Bh	image/jpeg
1566627100.329620	CJuShH2h8FC7k0kTe9	192.168.134.132	33871	101.198.185.43	80	7	GET	trustutn.org	/images/join_us_bg.jpg	http://trustutn.org/style/index.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	8910	200	OK	-	-	-	(empty)	-	-	-	-	-	FleOsF4DLKQehuk253	image/jpeg
1566627100.357044	CfWsid3mp62aEPrsv7	192.168.134.132	33869	101.198.185.43	80	4	GET	trustutn.org	/images/logo/shanghai.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	3183	200	OK	-	-	-	(empty)	-	-	-	-	-	Fr4gz54EcNGeCH5feh	image/png
1566627100.405997	CGOECnlSfYMXO42Wh	192.168.134.132	33870	101.198.185.43	80	7	GET	trustutn.org	/images/logo_ico.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2485	200	OK	-	-	-	(empty)	-	-	-	-	-	Fhb2JuTDf0OFKX4b	image/png
1566627100.542612	CjtAzz1yNnYBsisohk	192.168.134.132	33868	101.198.185.43	80	8	GET	trustutn.org	/images/btn_1.jpg	http://trustutn.org/style/index.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	879	200	OK	-	-	-	(empty)	-	-	-	-	-	Fc0lNxWr58Fki5Q08	image/jpeg
1566627100.565491	CJuShH2h8FC7k0kTe9	192.168.134.132	33871	101.198.185.43	80	8	GET	trustutn.org	/images/logo/expo_logo.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	11138	200	OK	-	-	-	(empty)	-	-	-	-	-	FfG8sx2CLrdZnNygc3	image/png
1566627100.559515	CEsZXm4DWjsCHeGMU1	192.168.134.132	33867	101.198.185.43	80	6	GET	trustutn.org	/images/logo/expo2010_logo.png	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	4962	200	OK	-	-	-	(empty)	-	-	-	-	-	FpSm4T2BSJ1hjrzCq8	image/png
1566627100.094723	CFgwGy33ZCZu6JTi25	192.168.134.132	33866	101.198.185.43	80	7	GET	trustutn.org	/images/top_bg.jpg	http://trustutn.org/style/index.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	9433	200	OK	-	-	-	(empty)	-	-	-	-	-	FEEQDQbIiS9X14DSc	image/jpeg
1566627102.460263	C6l1Xv1BQ5s8a3aCVc	192.168.134.132	33877	101.198.185.43	80	2	GET	si.trustutn.org	/website/cert/shiming_rightside.jsp?sn=562130906000452621048	http://trustutn.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	185	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	F8Whez44YOyLptyBw8	text/html
1566627103.030688	C6l1Xv1BQ5s8a3aCVc	192.168.134.132	33877	101.198.185.43	80	3	GET	si.trustutn.org	/images/cert/bule-small.png	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	185	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FHA8q21XrVJWj5GYCl	text/html
1566627103.031653	CvsY4c3utnyvth1P12	192.168.134.132	33878	101.198.185.43	80	1	GET	si.trustutn.org	/images/cert/bule-right-jt.png	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	185	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	Fk6yLZ2bkaaMpusKs1	text/html
1566627103.261856	CvsY4c3utnyvth1P12	192.168.134.132	33878	101.198.185.43	80	2	GET	si.trustutn.org	/images/cert/bule-up.png	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	185	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	F8B9URY6pkiaXByDb	text/html
1566627103.284414	CES3smnlo4zU07Ubk	192.168.134.132	33885	101.198.185.43	80	1	GET	si.trustutn.org	/images/cert/bule-right.png	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	185	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	F4MHdz3kGuRwtk1efc	text/html
1566627103.263099	CoYopU3QM0GZvBEnk9	192.168.134.132	33883	101.198.185.43	80	1	GET	si.trustutn.org	/images/cert/bg.png	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	185	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FYC4zi3fu0VNr7yONk	text/html
1566627103.265522	C6l1Xv1BQ5s8a3aCVc	192.168.134.132	33877	101.198.185.43	80	4	GET	si.trustutn.org	/images/cert/bule-big.png	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	185	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	F1SXGO1nTFKuzCuS26	text/html
1566627103.321073	CPqc8w10RyCSaPghBe	192.168.134.132	33886	101.198.185.43	80	1	GET	si.trustutn.org	/images/cert/bule-hz.png	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	185	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FcV9aMDxIaBUt0pQk	text/html
1566627103.321587	CVntsI2diTXPAHAmU6	192.168.134.132	33884	101.198.185.43	80	1	GET	si.trustutn.org	/images/cert/bule-line.png	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	185	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	Fbp8uS3pqsLszUgXTh	text/html
1566627104.278774	CvRJzS3K9Y6GaGrHzb	192.168.134.130	41191	144.202.46.214	80	1	POST	144.202.46.214	/504vsa/server/vssvc.php	-	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	95	237	200	OK	-	-	-	(empty)	-	-	-	FmydhQ2iiY1dLVndJh	text/plain	F4vD6t4zrHUqaP7Gh6	text/html
1566627106.071805	CwJGxM4HJYbKyfRg	192.168.134.131	35743	52.44.135.212	80	1	GET	pho.to	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	178	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	F1K5LvutvCnswdTwl	text/html
1566627107.381225	CRtU6F26AdEiA7W2k7	192.168.134.132	33896	23.253.242.70	80	1	GET	haskell.org	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	305	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	F68mv54v3dQoTesGK4	text/html
1566627108.856948	CqYu75G87uVyHI6pb	192.168.134.134	45522	13.35.78.91	80	1	GET	storify.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	183	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FyNkil4XZeLbyDT1E8	text/html
