#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2019-11-16-19-56-50
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	set[enum]	string	string	set[string]	vector[string]	vector[string]	vector[string]	vector[string]
1566577882.347973	C0Wv5cr3SF1KQySSf	192.168.134.132	34360	140.233.2.206	80	1	GET	middlebury.edu	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	149	302	Redirect	-	-	-	(empty)	-	-	-	-	-	F2cBUmPRaLdmjTfzc	text/html
1566578347.859519	C0idvB0nFBN0r1Dz5	192.168.134.131	9637	178.62.234.149	80	1	GET	pp.ua	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	13843	200	OK	-	-	-	(empty)	-	-	-	-	-	FIT2kP3Vsx1cArKEy	text/html
1566578348.043639	C0idvB0nFBN0r1Dz5	192.168.134.131	9637	178.62.234.149	80	2	GET	pp.ua	/js/lib.js	http://pp.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	8293	200	OK	-	-	-	(empty)	-	-	-	-	-	FVjvEv3EhOEe6G2H3i	text/plain
1566578348.146783	CYe58w3B9yYmmrYIag	192.168.134.131	9639	178.62.234.149	80	1	GET	pp.ua	/css/style.css	http://pp.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	17276	200	OK	-	-	-	(empty)	-	-	-	-	-	FFy73v2VLGVcdwhac4	text/plain
1566578348.152914	CyiNTh2RllbmYFbic	192.168.134.131	9641	178.62.234.149	80	1	GET	pp.ua	/i/logo.gif	http://pp.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	900	200	OK	-	-	-	(empty)	-	-	-	-	-	F9aGi75rXrBERrEe7	image/gif
1566578348.156653	CzRZXnoibZbVPPrje	192.168.134.131	9640	178.62.234.149	80	1	GET	pp.ua	/i/z.gif	http://pp.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FBOBm23jHnTzNU6dHd	image/gif
1566578348.290690	CYe58w3B9yYmmrYIag	192.168.134.131	9639	178.62.234.149	80	2	GET	pp.ua	/i/logo-psyho.png	http://pp.ua/css/style.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	3476	200	OK	-	-	-	(empty)	-	-	-	-	-	FFY28e1gW4mMkW5bYk	image/png
1566578348.290055	CyiNTh2RllbmYFbic	192.168.134.131	9641	178.62.234.149	80	2	GET	pp.ua	/i/qwote-c.gif	http://pp.ua/css/style.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	773	200	OK	-	-	-	(empty)	-	-	-	-	-	Fr5i6u33ckDWtWvZ22	image/gif
1566578348.289474	CzRZXnoibZbVPPrje	192.168.134.131	9640	178.62.234.149	80	2	GET	pp.ua	/i/qwote-r.gif	http://pp.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	445	200	OK	-	-	-	(empty)	-	-	-	-	-	FmdJgg6M6V0XCSvE2	image/gif
1566578348.291102	C0idvB0nFBN0r1Dz5	192.168.134.131	9637	178.62.234.149	80	3	GET	pp.ua	/i/qwote-l.gif	http://pp.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	401	200	OK	-	-	-	(empty)	-	-	-	-	-	FoR4cr1PrDfygqdH89	image/gif
1566578348.410402	CtyU2t4JpecW7HHi96	192.168.134.129	2844	108.128.34.28	80	1	GET	spreaker.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	178	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FgNaKt41DZg9BywbVf	text/html
1566578348.419594	COEXbn49VozLHDaps9	192.168.134.131	9643	178.62.234.149	80	1	GET	pp.ua	/i/logo-so.png	http://pp.ua/css/style.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1961	200	OK	-	-	-	(empty)	-	-	-	-	-	FTsc8p4whnUlA2dfE7	image/png
1566578348.466750	C0idvB0nFBN0r1Dz5	192.168.134.131	9637	178.62.234.149	80	4	GET	pp.ua	/i/tweeter.png	http://pp.ua/css/style.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1397	200	OK	-	-	-	(empty)	-	-	-	-	-	FAEEoz1zW13VeE71vf	image/png
1566578348.415891	CIdcjE3K7FH1M8hv2a	192.168.134.131	9644	178.62.234.149	80	1	GET	pp.ua	/i/partners.gif	http://pp.ua/css/style.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	43000	200	OK	-	-	-	(empty)	-	-	-	-	-	FG1q5E2S2Smfy4J3Mj	image/gif
1566578348.734118	CIdcjE3K7FH1M8hv2a	192.168.134.131	9644	178.62.234.149	80	2	GET	pp.ua	/i/bg-7.jpg	http://pp.ua/css/style.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	53409	200	OK	-	-	-	(empty)	-	-	-	-	-	FqlnZm18d1CioObFO8	image/jpeg
1566578349.190460	C78Yqc38KHfGK11ww2	192.168.134.135	9036	170.135.79.254	80	1	GET	usbank.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1566578349.666388	Cwfo502nOPAMvJJppk	192.168.134.135	9038	104.77.228.5	80	1	GET	ocsp.entrust.net	/MEUwQzBBMD8wPTAJBgUrDgMCGgUABBQsSqZpWQuWOxHU9pAda+7Lf6V20AQUaJDkZ6SmU4DHhmak8fdLQ/uEvW0CBFHTRuE=	-	Microsoft-CryptoAPI/10.0	0	1563	200	OK	-	-	-	(empty)	-	-	-	-	-	FHN4Uvv5wI2cY8hi4	application/ocsp-response
1566578351.039558	CkrTWx4NiwjPoao5t7	192.168.134.131	9646	84.16.227.127	80	1	GET	daserste.de	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	185	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FZlvfpdj3esnID5uf	text/html
1566578352.478907	CQ238A3ITyCWbPYbC9	192.168.134.130	7007	144.202.46.214	80	1	POST	144.202.46.214	/504vsa/server/vssvc.php	-	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	95	237	200	OK	-	-	-	(empty)	-	-	-	FS6qEb3VO7mhFiLDYa	text/plain	FqWsrZ2TPDeL81Xtcg	text/html
1566578356.637615	CMoWpW3OLl3k1ZE6F8	192.168.134.130	7008	104.20.23.69	80	1	GET	residentadvisor.net	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	155	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FGwRiU1QEhSvMLjB18	text/html
1566578357.463868	CfBnQL2cF2PvgKNEbk	192.168.134.132	35496	45.60.166.129	80	1	GET	theiet.org	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1566578362.555903	CGaXY21I4Vo5soXMC7	192.168.134.130	7027	144.202.46.214	80	1	POST	144.202.46.214	/504vsa/server/vssvc.php	-	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	95	237	200	OK	-	-	-	(empty)	-	-	-	FKpMKE3AQgZtR79NF5	text/plain	FicOjP3BqUVdouDcbk	text/html
1566578362.683993	CjpCPbaDwaUoWCJTb	192.168.134.133	29457	203.107.42.43	80	1	GET	xmnn.cn	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1566578366.130610	C4GLIP1AKodwtnVkvi	192.168.134.135	9081	52.3.63.183	80	1	GET	premierleague.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	185	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FVZTxhTpYwZMsmoQ7	text/html
1566578371.406039	C8z0ZB1g0YQIdXBuek	192.168.134.135	9121	109.233.159.254	80	1	GET	xing.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	301	Moved permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1566578372.410571	CIG2Fa40wEVdnbifU6	192.168.134.129	2892	74.6.136.151	80	1	GET	story.news.yahoo.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1566578372.590078	CzFeg01nJU7gBKjqu7	192.168.134.135	9133	72.21.91.29	80	1	GET	ocsp.digicert.com	/MFEwTzBNMEswSTAJBgUrDgMCGgUABBRJ9L2KGL92BpjF3kAtaDtxauTmhgQUPdNQpdagre7zSmAKZdMh1Pj41g8CEAKOui2NOLa3jgNdz9nB9S4=	-	Microsoft-CryptoAPI/10.0	0	471	200	OK	-	-	-	(empty)	-	-	-	-	-	FWdvWcP5ckQf3yXI9	application/ocsp-response
1566578372.656672	CZKcHE4EjVg1pzwGG6	192.168.134.130	7042	144.202.46.214	80	1	POST	144.202.46.214	/504vsa/server/vssvc.php	-	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	95	237	200	OK	-	-	-	(empty)	-	-	-	Ftz6TiHxOE4XP0RI5	text/plain	F6ekqs34MCc4b719U	text/html
1566578379.938033	CoA3Hw4usWqVT423T5	192.168.134.131	9665	61.135.203.75	80	1	GET	saac.gov.cn	/daj/xhtml/css/publicx.css	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	8048	200	OK	-	-	-	(empty)	-	-	-	-	-	FTN2cp2uwNKTn8KWWc	text/plain
1566578379.942275	CDi10B3NWVsyBtUvha	192.168.134.131	9663	61.135.203.75	80	1	GET	saac.gov.cn	/daj/xhtml/js/jquery.SuperSlide.2.1.1.js	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	11422	200	OK	-	-	-	(empty)	-	-	-	-	-	FpWhPPIlBqYGJlkc6	text/plain
1566578379.457928	CeqoC21WnOCmOy4rXb	192.168.134.131	9660	61.135.203.75	80	1	GET	saac.gov.cn	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	38844	200	OK	-	-	-	(empty)	-	-	-	-	-	Fx5gye1LgXuXagWJtl	text/html
1566578379.938303	CpCtjdd5QZceeEYNf	192.168.134.131	9661	61.135.203.75	80	1	GET	saac.gov.cn	/daj/xhtml/css/style.css	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	18791	200	OK	-	-	-	(empty)	-	-	-	-	-	F9emF241mq6ISMy9bf	text/plain
1566578380.386563	CoA3Hw4usWqVT423T5	192.168.134.131	9665	61.135.203.75	80	2	GET	saac.gov.cn	/daj/xhtml/js/pic.js	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1331	200	OK	-	-	-	(empty)	-	-	-	-	-	FRiVkG3XJvzxiMvHcf	text/plain
1566578379.938196	CQAvU44dkYZPxCOW58	192.168.134.131	9664	61.135.203.75	80	1	GET	saac.gov.cn	/daj/xhtml/css/swiper.min.css	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	19779	200	OK	-	-	-	(empty)	-	-	-	-	-	FDD1HS2p719ZwtzmYj	text/plain
1566578380.395854	CDi10B3NWVsyBtUvha	192.168.134.131	9663	61.135.203.75	80	2	GET	saac.gov.cn	/daj/xhtml/images/head_wx.png	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1263	200	OK	-	-	-	(empty)	-	-	-	-	-	FFZQaa4SqDI3wZ2vKk	image/png
1566578380.565953	CeqoC21WnOCmOy4rXb	192.168.134.131	9660	61.135.203.75	80	2	GET	saac.gov.cn	/daj/xhtml/images/wxewm.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	54154	200	OK	-	-	-	(empty)	-	-	-	-	-	FMi2D42lOwuKoSZq07	image/jpeg
1566578381.460598	CeqoC21WnOCmOy4rXb	192.168.134.131	9660	61.135.203.75	80	3	GET	saac.gov.cn	/daj/xhtml/images/logo.png	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	19085	200	OK	-	-	-	(empty)	-	-	-	-	-	FHDxI9Xiq3w1PVfDk	image/png
1566578379.938410	CITEJjSOYuG3dYMm9	192.168.134.131	9662	61.135.203.75	80	1	GET	saac.gov.cn	/daj/xhtml/js/jquery-1.11.3.min.js	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	95957	200	OK	-	-	-	(empty)	-	-	-	-	-	Ffsgg9F3urlS5IRY6	text/plain
1566578382.086592	CwefbppMzIhWE9fde	192.168.134.132	35525	151.101.2.133	80	1	GET	nationaljournal.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1566578380.627713	CDi10B3NWVsyBtUvha	192.168.134.131	9663	61.135.203.75	80	3	GET	saac.gov.cn	/daj/xhtml/js/swiper.min.js	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	124672	200	OK	-	-	-	(empty)	-	-	-	-	-	FbZGP44aiXSnjrhPZ2	text/plain
1566578381.809799	CITEJjSOYuG3dYMm9	192.168.134.131	9662	61.135.203.75	80	2	GET	saac.gov.cn	/daj/ztrd/201909/d917d5c599194dcb96de1bd87559efc3/images/8af31bbf71f54b0c8825b3bd15ee30b7.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	57519	200	OK	-	-	-	(empty)	-	-	-	-	-	FhfDpz2tzyub2xgEe1	image/jpeg
1566578381.810270	CpCtjdd5QZceeEYNf	192.168.134.131	9661	61.135.203.75	80	2	GET	saac.gov.cn	/daj/ztrd/201808/68d62821fa7848e6a36e749a0883167c/images/8ab6aca75fad4a29b25a68e40dad8ccd.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	24352	200	OK	-	-	-	(empty)	-	-	-	-	-	Fl54WN3MaDip67iHJd	image/jpeg
1566578381.809946	CQAvU44dkYZPxCOW58	192.168.134.131	9664	61.135.203.75	80	2	GET	saac.gov.cn	/daj/ztrd/201805/5f99577be38e421393b6e7d66d5bd3a8/images/135cff9bd78c483c98c20de83ac59a71.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	27716	200	OK	-	-	-	(empty)	-	-	-	-	-	FhjGhw1TLBpanXZgLc	image/jpeg
1566578381.810151	CoA3Hw4usWqVT423T5	192.168.134.131	9665	61.135.203.75	80	3	GET	saac.gov.cn	/daj/ztrd/201905/559bf935c663456dba6bf8992d54ed65/images/2071ee21ef5340ef8cf3fa982929f1aa.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	22384	200	OK	-	-	-	(empty)	-	-	-	-	-	FZfQIx3fwSNFpAARC5	image/jpeg
1566578382.492892	CITEJjSOYuG3dYMm9	192.168.134.131	9662	61.135.203.75	80	3	GET	saac.gov.cn	/daj/xhtml/images/search_ss.png	http://saac.gov.cn/daj/xhtml/css/publicx.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1415	200	OK	-	-	-	(empty)	-	-	-	-	-	F9egVulByKuONVoBe	image/png
1566578382.514617	CpCtjdd5QZceeEYNf	192.168.134.131	9661	61.135.203.75	80	3	GET	saac.gov.cn	/daj/ztrd/201804/a2d02d81738a4629a26f206f9104f9f1/images/a38a4dfd9057482cb771fba03ed7dbf4.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	13896	200	OK	-	-	-	(empty)	-	-	-	-	-	FWgQpl11HpkixYWI41	image/jpeg
1566578382.530684	CQAvU44dkYZPxCOW58	192.168.134.131	9664	61.135.203.75	80	3	GET	saac.gov.cn	/daj/bottom/qtbottom.shtml	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	6582	200	OK	-	-	-	(empty)	-	-	-	-	-	FlO7534SHs8yaWic64	text/html
1566578382.749802	C1YZ6V3iOhe21UozJ8	192.168.134.130	7045	144.202.46.214	80	1	POST	144.202.46.214	/504vsa/server/vssvc.php	-	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	95	237	200	OK	-	-	-	(empty)	-	-	-	FZluSt1a0wb0PDJdKe	text/plain	F3o2t14aWxOIImtBwa	text/html
1566578381.693858	CeqoC21WnOCmOy4rXb	192.168.134.131	9660	61.135.203.75	80	4	GET	saac.gov.cn	/daj/tpxw/201909/ea4d7a3d6ba54cf8aa91eaf990037b2d/images/a7ea92e79aa94ff39c9dcb050594d601.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	224218	200	OK	-	-	-	(empty)	-	-	-	-	-	FkzKc81pyi4m8HVWGi	image/jpeg
1566578382.742291	CpCtjdd5QZceeEYNf	192.168.134.131	9661	61.135.203.75	80	4	GET	saac.gov.cn	/daj/xhtml/images/xt4.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	11722	200	OK	-	-	-	(empty)	-	-	-	-	-	FOz6ub1MJDI86byTg4	image/jpeg
1566578382.523054	CoA3Hw4usWqVT423T5	192.168.134.131	9665	61.135.203.75	80	4	GET	saac.gov.cn	/daj/ztrd/201804/0b6c8d3e5c99455db8413139c30e5cb4/images/fc0793acc8c84c668485b0c0325aff34.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	22921	200	OK	-	-	-	(empty)	-	-	-	-	-	FDlRyo2uyavMUsYxN8	image/jpeg
1566578382.881597	CeqoC21WnOCmOy4rXb	192.168.134.131	9660	61.135.203.75	80	5	GET	saac.gov.cn	/daj/xhtml/images/xt2.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	7899	200	OK	-	-	-	(empty)	-	-	-	-	-	Fz3Xa42urnTTKHRhA4	image/jpeg
1566578382.756081	CQAvU44dkYZPxCOW58	192.168.134.131	9664	61.135.203.75	80	4	GET	saac.gov.cn	/daj/xhtml/images/xt1.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	20176	200	OK	-	-	-	(empty)	-	-	-	-	-	FleBy33LvqH218fXn5	image/jpeg
1566578383.021018	CkrfvK3CwYrKtv3Fx6	192.168.134.131	9666	124.225.81.71	80	1	GET	www.gov.cn	/pushinfo/v150203/pushinfo.jsonp?pushInfoJsonpCallBack=pushInfoJsonpCallBack&_=1574046182955	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	17143	200	OK	-	-	-	(empty)	-	-	-	-	-	FiRNZA1Kzlt6AlqRyf	text/plain
1566578383.172361	C8BGx32Q4gnknYA6Pg	192.168.134.130	7046	185.12.115.209	80	1	GET	zp.ua	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	529	200	OK	-	-	-	(empty)	-	-	-	-	-	FqQyGby930rqrQVRa	text/html
1566578383.113915	CeqoC21WnOCmOy4rXb	192.168.134.131	9660	61.135.203.75	80	6	GET	saac.gov.cn	/daj/xhtml/images/xt5.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	12005	200	OK	-	-	-	(empty)	-	-	-	-	-	FLBOEQ1DQrozIyiOMa	image/jpeg
1566578382.716149	CITEJjSOYuG3dYMm9	192.168.134.131	9662	61.135.203.75	80	4	GET	saac.gov.cn	/daj/tpsp/images/b3ff7088754e47f8a60bb89f0e980bee.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	107317	200	OK	-	-	-	(empty)	-	-	-	-	-	Ff7WeH1HMn96aQ1dbc	image/jpeg
1566578382.980567	CpCtjdd5QZceeEYNf	192.168.134.131	9661	61.135.203.75	80	5	GET	saac.gov.cn	/daj/xhtml/images/xt3.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	22405	200	OK	-	-	-	(empty)	-	-	-	-	-	F6snUw2l4uDKyvY7x7	image/jpeg
1566578382.977355	CoA3Hw4usWqVT423T5	192.168.134.131	9665	61.135.203.75	80	5	GET	saac.gov.cn	/daj/xhtml/images/xt6.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	23906	200	OK	-	-	-	(empty)	-	-	-	-	-	FOi3ba2AABKprCnTX3	image/jpeg
1566578383.218873	CQAvU44dkYZPxCOW58	192.168.134.131	9664	61.135.203.75	80	5	GET	saac.gov.cn	/daj/xhtml/images/xt7.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	8259	200	OK	-	-	-	(empty)	-	-	-	-	-	F5Gi2X1fzk1kwj07w	image/jpeg
1566578383.346427	CeqoC21WnOCmOy4rXb	192.168.134.131	9660	61.135.203.75	80	7	GET	saac.gov.cn	/daj/xhtml/images/xt8.jpg	http://saac.gov.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	13539	200	OK	-	-	-	(empty)	-	-	-	-	-	Ff5RzJ2000LwZk7CAg	image/jpeg
1566578383.415244	CITEJjSOYuG3dYMm9	192.168.134.131	9662	61.135.203.75	80	5	GET	saac.gov.cn	/daj/xhtml/images/icons_left.png	http://saac.gov.cn/daj/xhtml/css/style.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	3065	200	OK	-	-	-	(empty)	-	-	-	-	-	FU24ab10yswHcKVhvf	image/png
1566578383.444264	CoA3Hw4usWqVT423T5	192.168.134.131	9665	61.135.203.75	80	6	GET	saac.gov.cn	/daj/xhtml/images/icons_right.png	http://saac.gov.cn/daj/xhtml/css/style.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	3065	200	OK	-	-	-	(empty)	-	-	-	-	-	FpCqgmMZYnPebvVFl	image/png
1566578383.443775	CQAvU44dkYZPxCOW58	192.168.134.131	9664	61.135.203.75	80	6	GET	saac.gov.cn	/daj/xhtml/images/fg_ss.png	http://saac.gov.cn/daj/xhtml/css/style.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1519	200	OK	-	-	-	(empty)	-	-	-	-	-	FUKOQj2ezbB3CvAQ8h	image/png
